replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
OQ850183	OQ850183_147	narp1_adps	147	defense-finder-models/ADF/NADP/NARP1	OQ850183_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	289	5.2e-88	288.4	0.858	0.91	21	283			NADP	NARP1	Antidefense
OQ921398	OQ921398_138	narp1_namat	138	defense-finder-models/ADF/NADP/NARP1	OQ921398_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	563	1.5999999999999999e-208	686.8	0.987	0.993	2	560			NADP	NARP1	Antidefense
OQ921398	OQ921398_140	narp1_adps	140	defense-finder-models/ADF/NADP/NARP1	OQ921398_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	289	5.1e-88	288.4	0.858	0.91	21	283			NADP	NARP1	Antidefense
OQ992553	OQ992553_77	klca	77	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	OQ992553_ardb_klca_acric11_1	1	1	1.0	0.8	1	ardb	mandatory	137	1.5e-51	166.6	0.822	0.978	3	136			Anti_RM	ardb_klca_acric11	Antidefense
OQ992554	OQ992554_138	narp1_namat	138	defense-finder-models/ADF/NADP/NARP1	OQ992554_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	563	2.3e-208	686.3	0.987	0.993	2	560			NADP	NARP1	Antidefense
OQ992554	OQ992554_140	narp1_adps	140	defense-finder-models/ADF/NADP/NARP1	OQ992554_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	292	1.7000000000000002e-87	286.6	0.851	0.901	24	286			NADP	NARP1	Antidefense
OQ992557	OQ992557_78	klca	78	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	OQ992557_ardb_klca_acric11_1	1	1	1.0	0.8	1	ardb	mandatory	138	8.3000000000000005e-50	161.0	0.822	0.978	3	137			Anti_RM	ardb_klca_acric11	Antidefense
OQ992558.1	OQ992558.1_86	arn	86	defense-finder-models/ADF/Anti_RM/arn	OQ992558.1_arn_3	1	1	1.0	1.0	1	arn	mandatory	93	3.6e-62	201.1	1.0	0.989	1	92			Anti_RM	arn	Antidefense
OQ992558.1	OQ992558.1_142	tifa	142	defense-finder-models/ADF/Anti_TA/tifa	OQ992558.1_tifa_5	1	1	1.0	1.0	1	tifa	mandatory	86	4.4e-48	155.1	1.0	0.965	1	83			Anti_TA	tifa	Antidefense
OQ992558.1	OQ992558.1_143	dmd	143	defense-finder-models/ADF/Anti_TA/dmd	OQ992558.1_dmd_4	1	1	1.0	1.0	1	dmd	mandatory	61	4.0999999999999997e-35	113.7	0.939	0.984	1	60			Anti_TA	dmd	Antidefense
OQ992558.1	OQ992558.1_223	acb2	223	defense-finder-models/ADF/Anti_CBASS/acb2	OQ992558.1_acb2_2	1	1	1.0	1.0	1	acb2	mandatory	89	5e-15	49.9	0.916	0.933	4	86			Anti_CBASS	acb2	Antidefense
OQ992558.1	OQ992558.1_247	acb1	247	defense-finder-models/ADF/Anti_CBASS/acb1	OQ992558.1_acb1_1	1	1	1.0	1.0	1	acb1	mandatory	153	3.4999999999999996e-69	225.3	0.993	0.974	2	150			Anti_CBASS	acb1	Antidefense
OQ992561	OQ992561_170	tad1	170	defense-finder-models/ADF/Anti_Thoeris/tad1	OQ992561_tad1_1	1	1	1.0	1.0	1	tad1	mandatory	231	2.8e-21	70.3	0.835	0.468	120	227			Anti_Thoeris	tad1	Antidefense
OQ992562	OQ992562_182	tad1	182	defense-finder-models/ADF/Anti_Thoeris/tad1	OQ992562_tad1_1	1	1	1.0	1.0	1	tad1	mandatory	231	3.3e-21	70.1	0.835	0.468	120	227			Anti_Thoeris	tad1	Antidefense
OR211677	OR211677_141	narp1_namat	141	defense-finder-models/ADF/NADP/NARP1	OR211677_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	561	1.2e-207	683.8	0.987	0.993	2	558			NADP	NARP1	Antidefense
OR211677	OR211677_143	narp1_adps	143	defense-finder-models/ADF/NADP/NARP1	OR211677_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	289	5.4e-88	288.3	0.858	0.91	21	283			NADP	NARP1	Antidefense
OR228460	OR228460_171	tad1	171	defense-finder-models/ADF/Anti_Thoeris/tad1	OR228460_tad1_1	1	1	1.0	1.0	1	tad1	mandatory	231	3.2e-21	70.1	0.835	0.468	120	227			Anti_Thoeris	tad1	Antidefense
OR500437	OR500437_140	narp1_namat	140	defense-finder-models/ADF/NADP/NARP1	OR500437_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	591	4.8e-210	691.8	0.983	0.995	2	589			NADP	NARP1	Antidefense
OR500437	OR500437_144	narp1_adps	144	defense-finder-models/ADF/NADP/NARP1	OR500437_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	279	2.5000000000000003e-72	236.8	0.804	0.91	23	276			NADP	NARP1	Antidefense
OR538761	OR538761_76	klca	76	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	OR538761_ardb_klca_acric11_1	1	1	1.0	0.8	1	ardb	mandatory	138	1.4999999999999998e-49	160.1	0.822	0.978	3	137			Anti_RM	ardb_klca_acric11	Antidefense
OR575930	OR575930_153	narp1_namat	153	defense-finder-models/ADF/NADP/NARP1	OR575930_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	558	1.3e-199	657.5	0.981	0.982	9	556			NADP	NARP1	Antidefense
OR575930	OR575930_155	narp1_adps	155	defense-finder-models/ADF/NADP/NARP1	OR575930_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	270	1.1999999999999999e-90	297.0	0.851	0.944	13	267			NADP	NARP1	Antidefense
OR577172	OR577172_81	acb2	81	defense-finder-models/ADF/Anti_CBASS/acb2	OR577172_acb2_1	1	1	1.0	1.0	1	acb2	mandatory	97	1.1999999999999999e-41	133.7	0.979	0.979	1	95			Anti_CBASS	acb2	Antidefense
OR584013	OR584013_87	arn	87	defense-finder-models/ADF/Anti_RM/arn	OR584013_arn_3	1	1	1.0	1.0	1	arn	mandatory	93	1.4e-62	202.4	1.0	0.989	1	92			Anti_RM	arn	Antidefense
OR584013	OR584013_144	tifa	144	defense-finder-models/ADF/Anti_TA/tifa	OR584013_tifa_5	1	1	1.0	1.0	1	tifa	mandatory	86	1.3000000000000001e-48	156.8	1.0	0.965	1	83			Anti_TA	tifa	Antidefense
OR584013	OR584013_145	dmd	145	defense-finder-models/ADF/Anti_TA/dmd	OR584013_dmd_4	1	1	1.0	1.0	1	dmd	mandatory	61	6.299999999999999e-35	113.1	0.939	0.984	1	60			Anti_TA	dmd	Antidefense
OR584013	OR584013_219	acb2	219	defense-finder-models/ADF/Anti_CBASS/acb2	OR584013_acb2_2	1	1	1.0	1.0	1	acb2	mandatory	89	4.6e-14	46.8	0.916	0.933	4	86			Anti_CBASS	acb2	Antidefense
OR584013	OR584013_242	acb1	242	defense-finder-models/ADF/Anti_CBASS/acb1	OR584013_acb1_1	1	1	1.0	1.0	1	acb1	mandatory	153	3.3999999999999996e-69	225.3	0.993	0.974	2	150			Anti_CBASS	acb1	Antidefense
OR584014	OR584014_74	atd1	74	defense-finder-models/ADF/Anti_Thoeris/atd1	OR584014_atd1_1	1	1	1.0	1.0	1	atd1	mandatory	84	1.7e-39	128.0	0.931	0.964	2	82			Anti_Thoeris	atd1	Antidefense
OR608733	OR608733_176	tad1	176	defense-finder-models/ADF/Anti_Thoeris/tad1	OR608733_tad1_1	1	1	1.0	1.0	1	tad1	mandatory	231	3.3e-21	70.1	0.835	0.468	120	227			Anti_Thoeris	tad1	Antidefense
OR608734	OR608734_174	tad1	174	defense-finder-models/ADF/Anti_Thoeris/tad1	OR608734_tad1_1	1	1	1.0	1.0	1	tad1	mandatory	231	3.3e-21	70.1	0.835	0.468	120	227			Anti_Thoeris	tad1	Antidefense
OR608735	OR608735_174	tad1	174	defense-finder-models/ADF/Anti_Thoeris/tad1	OR608735_tad1_1	1	1	1.0	1.0	1	tad1	mandatory	231	3.2e-21	70.1	0.835	0.468	120	227			Anti_Thoeris	tad1	Antidefense
OR608736	OR608736_175	tad1	175	defense-finder-models/ADF/Anti_Thoeris/tad1	OR608736_tad1_1	1	1	1.0	1.0	1	tad1	mandatory	231	3.3e-21	70.1	0.835	0.468	120	227			Anti_Thoeris	tad1	Antidefense
OR683402	OR683402_5	acrie1	5	defense-finder-models/ADF/Anti_CRISPR/acrie1	OR683402_acrie1_2	1	1	0.143	1.5	1	acrie1	mandatory	101	6.300000000000001e-60	191.8	0.99	0.99	1	100			Anti_CRISPR	acrie1	Antidefense
OR683402	OR683402_6	acrif3	6	defense-finder-models/ADF/Anti_CRISPR/acrif3	OR683402_acrif3_3	1	1	0.143	1.5	1	acrif3	mandatory	140	1.5e-85	276.4	0.993	0.986	1	138			Anti_CRISPR	acrif3	Antidefense
OR683402	OR683402_7	acrif5	7	defense-finder-models/ADF/Anti_CRISPR/acrif5	OR683402_acrif5_4	1	1	0.143	1.5	1	acrif5	mandatory	80	1.7000000000000002e-58	186.5	1.0	0.988	1	79			Anti_CRISPR	acrif5	Antidefense
OR683402	OR683402_8	aca1	8	defense-finder-models/ADF/Anti_CRISPR/acrie1	OR683402_acrie1_2	1	1	0.143	1.5	1	aca1	accessory	74	7.8e-41	130.1	0.972	0.946	1	70		OR683402_Aca_alone_1,OR683402_acrif3_3,OR683402_acrif5_4	Anti_CRISPR	acrie1	Antidefense
OR683402	OR683402_8	aca1	8	defense-finder-models/ADF/Anti_CRISPR/acrif3	OR683402_acrif3_3	1	1	0.143	1.5	1	aca1	accessory	74	7.8e-41	130.1	0.972	0.946	1	70		OR683402_Aca_alone_1,OR683402_acrie1_2,OR683402_acrif5_4	Anti_CRISPR	acrif3	Antidefense
OR683402	OR683402_8	aca1	8	defense-finder-models/ADF/Anti_CRISPR/acrif5	OR683402_acrif5_4	1	1	0.143	1.5	1	aca1	accessory	74	7.8e-41	130.1	0.972	0.946	1	70		OR683402_Aca_alone_1,OR683402_acrie1_2,OR683402_acrif3_3	Anti_CRISPR	acrif5	Antidefense
OR683409	OR683409_59	adnd_p0020	59	defense-finder-models/ADF/Anti_Dnd/Adnd_p0020_p0021	OR683409_Adnd_p0020_p0021_1	1	1	0.5	1.0	1	adnd_p0020	mandatory	270	5.0999999999999996e-70	228.7	0.893	0.844	2	229			Anti_Dnd	Adnd_p0020_p0021	Antidefense
OR683413	OR683413_9	acb2	9	defense-finder-models/ADF/Anti_CBASS/acb2	OR683413_acb2_1	1	1	1.0	1.0	1	acb2	mandatory	109	2.0999999999999999e-41	132.2	0.979	0.982	1	107			Anti_CBASS	acb2	Antidefense
OR805291	OR805291_79	klca	79	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	OR805291_ardb_klca_acric11_1	1	1	1.0	0.8	1	ardb	mandatory	137	1.6e-51	166.6	0.822	0.978	3	136			Anti_RM	ardb_klca_acric11	Antidefense
OR858750	OR858750_143	narp1_namat	143	defense-finder-models/ADF/NADP/NARP1	OR858750_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	563	3.5e-207	682.4	0.987	0.993	2	560			NADP	NARP1	Antidefense
OR858750	OR858750_145	narp1_adps	145	defense-finder-models/ADF/NADP/NARP1	OR858750_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	289	3.9e-88	288.8	0.858	0.91	21	283			NADP	NARP1	Antidefense
OR941787	OR941787_144	narp1_namat	144	defense-finder-models/ADF/NADP/NARP1	OR941787_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	563	1e-207	684.2	0.987	0.993	2	560			NADP	NARP1	Antidefense
OR941787	OR941787_146	narp1_adps	146	defense-finder-models/ADF/NADP/NARP1	OR941787_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	289	3.9e-88	288.8	0.858	0.91	21	283			NADP	NARP1	Antidefense
OU343167	OU343167_111	narp1_namat	111	defense-finder-models/ADF/NADP/NARP1	OU343167_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	589	3.5e-202	667.0	0.989	0.992	4	587			NADP	NARP1	Antidefense
OU343167	OU343167_112	narp1_adps	112	defense-finder-models/ADF/NADP/NARP1	OU343167_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	296	1.1e-88	291.8	0.851	0.916	5	275			NADP	NARP1	Antidefense
OU343167	OU343167_174	tad1	174	defense-finder-models/ADF/Anti_Thoeris/tad1	OU343167_tad1_2	1	1	1.0	1.0	1	tad1	mandatory	194	5.4e-21	69.5	0.669	0.418	111	191			Anti_Thoeris	tad1	Antidefense
OU343168	OU343168_116	acb1	116	defense-finder-models/ADF/Anti_CBASS/acb1	OU343168_acb1_1	1	1	1.0	1.0	1	acb1	mandatory	142	3.1e-12	40.0	0.608	0.634	30	119			Anti_CBASS	acb1	Antidefense
PP003916	PP003916_5	acrif3	5	defense-finder-models/ADF/Anti_CRISPR/acrif3	PP003916_acrif3_2	1	1	0.143	1.5	1	acrif3	mandatory	141	2.7e-84	272.2	0.993	0.979	1	138			Anti_CRISPR	acrif3	Antidefense
PP003916	PP003916_6	aca1	6	defense-finder-models/ADF/Anti_CRISPR/acrif3	PP003916_acrif3_2	1	1	0.143	1.5	1	aca1	accessory	75	7.7e-40	126.8	0.958	0.92	3	71		PP003916_Aca_alone_1	Anti_CRISPR	acrif3	Antidefense
PP003918	PP003918_50	adnd_p0020	50	defense-finder-models/ADF/Anti_Dnd/Adnd_p0020_p0021	PP003918_Adnd_p0020_p0021_1	1	1	0.5	1.0	1	adnd_p0020	mandatory	353	1.1e-85	279.9	0.925	0.839	1	296			Anti_Dnd	Adnd_p0020_p0021	Antidefense
PP003920	PP003920_44	adnd_p0020	44	defense-finder-models/ADF/Anti_Dnd/Adnd_p0020_p0021	PP003920_Adnd_p0020_p0021_1	1	1	0.5	1.0	1	adnd_p0020	mandatory	353	9.4e-86	279.9	0.925	0.839	1	296			Anti_Dnd	Adnd_p0020_p0021	Antidefense
PP003921	PP003921_66	adnd_p0020	66	defense-finder-models/ADF/Anti_Dnd/Adnd_p0020_p0021	PP003921_Adnd_p0020_p0021_1	1	1	0.5	1.0	1	adnd_p0020	mandatory	270	3.8999999999999995e-70	229.3	0.893	0.844	2	229			Anti_Dnd	Adnd_p0020_p0021	Antidefense
PP003923	PP003923_9	acb2	9	defense-finder-models/ADF/Anti_CBASS/acb2	PP003923_acb2_1	1	1	1.0	1.0	1	acb2	mandatory	109	2.3e-41	132.2	0.979	0.982	1	107			Anti_CBASS	acb2	Antidefense
PP067092	PP067092_64	adnd_p0020	64	defense-finder-models/ADF/Anti_Dnd/Adnd_p0020_p0021	PP067092_Adnd_p0020_p0021_1	1	1	0.5	1.0	1	adnd_p0020	mandatory	270	5.6e-70	228.7	0.893	0.844	2	229			Anti_Dnd	Adnd_p0020_p0021	Antidefense
PP083313	PP083313_2	acb1	2	defense-finder-models/ADF/Anti_CBASS/acb1	PP083313_acb1_1	1	1	1.0	1.0	1	acb1	mandatory	601	7.200000000000001e-22	69.9	0.869	0.23	461	598			Anti_CBASS	acb1	Antidefense
PP179310	PP179310_156	narp1_namat	156	defense-finder-models/ADF/NADP/NARP1	PP179310_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	589	1e-201	664.4	0.985	0.993	3	587			NADP	NARP1	Antidefense
PP179310	PP179310_160	narp1_adps	160	defense-finder-models/ADF/NADP/NARP1	PP179310_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	295	2.6e-92	302.6	0.875	0.959	11	293			NADP	NARP1	Antidefense
PP179311	PP179311_157	narp1_namat	157	defense-finder-models/ADF/NADP/NARP1	PP179311_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	589	1e-201	664.4	0.985	0.993	3	587			NADP	NARP1	Antidefense
PP179311	PP179311_161	narp1_adps	161	defense-finder-models/ADF/NADP/NARP1	PP179311_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	295	2.6e-92	302.6	0.875	0.959	11	293			NADP	NARP1	Antidefense
PP179334	PP179334_72	adnd_p0020	72	defense-finder-models/ADF/Anti_Dnd/Adnd_p0020_p0021	PP179334_Adnd_p0020_p0021_1	1	1	0.5	1.0	1	adnd_p0020	mandatory	268	2.8e-57	187.3	0.669	0.638	1	171			Anti_Dnd	Adnd_p0020_p0021	Antidefense
PP203289	PP203289_150	narp1_namat	150	defense-finder-models/ADF/NADP/NARP1	PP203289_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	594	9.6e-201	661.2	0.979	0.99	4	591			NADP	NARP1	Antidefense
PP203289	PP203289_152	narp1_adps	152	defense-finder-models/ADF/NADP/NARP1	PP203289_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	290	8.5e-94	307.4	0.882	0.962	10	288			NADP	NARP1	Antidefense
PP203294	PP203294_140	narp1_namat	140	defense-finder-models/ADF/NADP/NARP1	PP203294_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	563	9.000000000000001e-208	684.3	0.987	0.993	2	560			NADP	NARP1	Antidefense
PP203294	PP203294_142	narp1_adps	142	defense-finder-models/ADF/NADP/NARP1	PP203294_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	289	5.2e-88	288.4	0.858	0.91	21	283			NADP	NARP1	Antidefense
PP408251	PP408251_79	klca	79	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	PP408251_ardb_klca_acric11_1	1	1	1.0	0.8	1	ardb	mandatory	138	9.3e-50	160.9	0.822	0.978	3	137			Anti_RM	ardb_klca_acric11	Antidefense
PP408252	PP408252_79	klca	79	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	PP408252_ardb_klca_acric11_1	1	1	1.0	0.8	1	ardb	mandatory	138	2.6e-49	159.4	0.822	0.978	3	137			Anti_RM	ardb_klca_acric11	Antidefense
PP408253	PP408253_76	klca	76	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	PP408253_ardb_klca_acric11_1	1	1	1.0	0.8	1	ardb	mandatory	138	8.9e-50	160.9	0.822	0.978	3	137			Anti_RM	ardb_klca_acric11	Antidefense
PP408254	PP408254_80	klca	80	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	PP408254_ardb_klca_acric11_1	1	1	1.0	0.8	1	ardb	mandatory	138	9.3e-50	160.9	0.822	0.978	3	137			Anti_RM	ardb_klca_acric11	Antidefense
PP456877	PP456877_179	tad1	179	defense-finder-models/ADF/Anti_Thoeris/tad1	PP456877_tad1_1	1	1	1.0	1.0	1	tad1	mandatory	231	3.3e-21	70.1	0.835	0.468	120	227			Anti_Thoeris	tad1	Antidefense
PP456878	PP456878_182	tad1	182	defense-finder-models/ADF/Anti_Thoeris/tad1	PP456878_tad1_1	1	1	1.0	1.0	1	tad1	mandatory	231	2.9e-21	70.3	0.835	0.468	120	227			Anti_Thoeris	tad1	Antidefense
PP456879	PP456879_181	tad1	181	defense-finder-models/ADF/Anti_Thoeris/tad1	PP456879_tad1_1	1	1	1.0	1.0	1	tad1	mandatory	231	3.3e-21	70.1	0.835	0.468	120	227			Anti_Thoeris	tad1	Antidefense
PP485037	PP485037_72	klca	72	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	PP485037_ardb_klca_acric11_1	1	1	1.0	0.8	1	ardb	mandatory	137	1.1e-51	167.0	0.822	0.978	3	136			Anti_RM	ardb_klca_acric11	Antidefense
PP496413	PP496413_147	narp1_namat	147	defense-finder-models/ADF/NADP/NARP1	PP496413_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	601	7.1e-191	628.6	0.979	0.992	4	599			NADP	NARP1	Antidefense
PP496413	PP496413_148	narp1_adps	148	defense-finder-models/ADF/NADP/NARP1	PP496413_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	282	5.1e-73	239.2	0.821	0.926	19	279			NADP	NARP1	Antidefense
PP496414	PP496414_145	narp1_namat	145	defense-finder-models/ADF/NADP/NARP1	PP496414_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	601	9.6e-191	628.1	0.979	0.992	4	599			NADP	NARP1	Antidefense
PP496414	PP496414_147	narp1_adps	147	defense-finder-models/ADF/NADP/NARP1	PP496414_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	276	4.9e-75	245.8	0.821	0.924	19	273			NADP	NARP1	Antidefense
PP496415	PP496415_145	narp1_namat	145	defense-finder-models/ADF/NADP/NARP1	PP496415_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	601	1.3e-190	627.6	0.979	0.992	4	599			NADP	NARP1	Antidefense
PP496415	PP496415_147	narp1_adps	147	defense-finder-models/ADF/NADP/NARP1	PP496415_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	276	1e-76	251.3	0.821	0.924	19	273			NADP	NARP1	Antidefense
PP496416	PP496416_146	narp1_namat	146	defense-finder-models/ADF/NADP/NARP1	PP496416_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	601	9.8e-191	628.1	0.979	0.992	4	599			NADP	NARP1	Antidefense
PP496416	PP496416_148	narp1_adps	148	defense-finder-models/ADF/NADP/NARP1	PP496416_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	276	1e-76	251.3	0.821	0.924	19	273			NADP	NARP1	Antidefense
PP496417	PP496417_153	narp1_namat	153	defense-finder-models/ADF/NADP/NARP1	PP496417_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	601	9.199999999999999e-191	628.2	0.979	0.992	4	599			NADP	NARP1	Antidefense
PP496417	PP496417_155	narp1_adps	155	defense-finder-models/ADF/NADP/NARP1	PP496417_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	276	4.9000000000000003e-76	249.1	0.821	0.924	19	273			NADP	NARP1	Antidefense
PP496436	PP496436_144	acb1	144	defense-finder-models/ADF/Anti_CBASS/acb1	PP496436_acb1_1	1	1	1.0	1.0	1	acb1	mandatory	189	3.1e-19	62.9	0.908	0.82	14	168			Anti_CBASS	acb1	Antidefense
PP496437	PP496437_145	acb1	145	defense-finder-models/ADF/Anti_CBASS/acb1	PP496437_acb1_1	1	1	1.0	1.0	1	acb1	mandatory	189	7e-19	61.8	0.908	0.82	14	168			Anti_CBASS	acb1	Antidefense
PP496438	PP496438_148	acb1	148	defense-finder-models/ADF/Anti_CBASS/acb1	PP496438_acb1_1	1	1	1.0	1.0	1	acb1	mandatory	189	2.8e-19	63.1	0.908	0.82	14	168			Anti_CBASS	acb1	Antidefense
PP496439	PP496439_148	acb1	148	defense-finder-models/ADF/Anti_CBASS/acb1	PP496439_acb1_1	1	1	1.0	1.0	1	acb1	mandatory	189	1.6e-19	63.9	0.908	0.82	14	168			Anti_CBASS	acb1	Antidefense
PP496440	PP496440_144	acb1	144	defense-finder-models/ADF/Anti_CBASS/acb1	PP496440_acb1_1	1	1	1.0	1.0	1	acb1	mandatory	189	1.8e-19	63.7	0.908	0.82	14	168			Anti_CBASS	acb1	Antidefense
PP496441	PP496441_147	acb1	147	defense-finder-models/ADF/Anti_CBASS/acb1	PP496441_acb1_1	1	1	1.0	1.0	1	acb1	mandatory	189	2.3e-19	63.4	0.908	0.82	14	168			Anti_CBASS	acb1	Antidefense
PP496442	PP496442_146	acb1	146	defense-finder-models/ADF/Anti_CBASS/acb1	PP496442_acb1_1	1	1	1.0	1.0	1	acb1	mandatory	189	1.8e-19	63.7	0.908	0.82	14	168			Anti_CBASS	acb1	Antidefense
PP496443	PP496443_145	acb1	145	defense-finder-models/ADF/Anti_CBASS/acb1	PP496443_acb1_1	1	1	1.0	1.0	1	acb1	mandatory	189	1.8e-19	63.7	0.908	0.82	14	168			Anti_CBASS	acb1	Antidefense
PP496444	PP496444_145	acb1	145	defense-finder-models/ADF/Anti_CBASS/acb1	PP496444_acb1_1	1	1	1.0	1.0	1	acb1	mandatory	189	7.4e-19	61.7	0.915	0.825	13	168			Anti_CBASS	acb1	Antidefense
PP541513	PP541513_147	narp1_namat	147	defense-finder-models/ADF/NADP/NARP1	PP541513_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	563	9e-209	687.7	0.987	0.993	2	560			NADP	NARP1	Antidefense
PP541513	PP541513_149	narp1_adps	149	defense-finder-models/ADF/NADP/NARP1	PP541513_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	292	3.3e-87	285.8	0.858	0.908	22	286			NADP	NARP1	Antidefense
PP551948	PP551948_141	narp1_namat	141	defense-finder-models/ADF/NADP/NARP1	PP551948_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	591	5e-198	652.2	0.979	0.992	3	588			NADP	NARP1	Antidefense
PP551948	PP551948_144	narp1_adps	144	defense-finder-models/ADF/NADP/NARP1	PP551948_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	283	1e-90	297.3	0.861	0.943	12	278			NADP	NARP1	Antidefense
PP596840	PP596840_79	klca	79	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	PP596840_ardb_klca_acric11_1	1	1	1.0	0.8	1	ardb	mandatory	137	5.9e-50	161.5	0.822	0.978	3	136			Anti_RM	ardb_klca_acric11	Antidefense
PP661415	PP661415_78	klca	78	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	PP661415_ardb_klca_acric11_1	1	1	1.0	0.8	1	ardb	mandatory	137	1.6e-51	166.6	0.822	0.978	3	136			Anti_RM	ardb_klca_acric11	Antidefense
PP661416	PP661416_78	klca	78	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	PP661416_ardb_klca_acric11_1	1	1	1.0	0.8	1	ardb	mandatory	137	3.7e-51	165.3	0.822	0.978	3	136			Anti_RM	ardb_klca_acric11	Antidefense
PP661417	PP661417_76	klca	76	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	PP661417_ardb_klca_acric11_1	1	1	1.0	0.8	1	ardb	mandatory	137	1.1e-51	167.0	0.822	0.978	3	136			Anti_RM	ardb_klca_acric11	Antidefense
PP661418	PP661418_75	klca	75	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	PP661418_ardb_klca_acric11_1	1	1	1.0	0.8	1	ardb	mandatory	137	1.1e-51	167.0	0.822	0.978	3	136			Anti_RM	ardb_klca_acric11	Antidefense
PP712940	PP712940_140	narp1_namat	140	defense-finder-models/ADF/NADP/NARP1	PP712940_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	563	9.100000000000001e-207	681.0	0.987	0.993	2	560			NADP	NARP1	Antidefense
PP712940	PP712940_142	narp1_adps	142	defense-finder-models/ADF/NADP/NARP1	PP712940_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	292	3.3000000000000004e-89	292.3	0.851	0.901	24	286			NADP	NARP1	Antidefense
PP740689	PP740689_61	adnd_p0020	61	defense-finder-models/ADF/Anti_Dnd/Adnd_p0020_p0021	PP740689_Adnd_p0020_p0021_1	1	1	0.5	1.0	1	adnd_p0020	mandatory	361	3.6e-79	258.8	0.915	0.986	1	356			Anti_Dnd	Adnd_p0020_p0021	Antidefense
PP760143	PP760143_79	klca	79	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	PP760143_ardb_klca_acric11_1	1	1	1.0	0.8	1	ardb	mandatory	137	1.6e-51	166.6	0.822	0.978	3	136			Anti_RM	ardb_klca_acric11	Antidefense
PP766723	PP766723_140	narp1_namat	140	defense-finder-models/ADF/NADP/NARP1	PP766723_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	563	1.7e-207	683.4	0.987	0.993	2	560			NADP	NARP1	Antidefense
