accession	replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
GCA_039908075.1_UNIFI_Paer_26323_genomic_all_plasmids.part_CP150884.1	GCA_039908075.1_UNIFI_Paer_26323_genomic_all_plasmids.part_CP150884.1	GCA_039908075.1_UNIFI_Paer_26323_genomic_all_plasmids.part_CP150884.1_43	aca1	43	defense-finder-models/ADF/Anti_CRISPR/acrif3	GCA_039908075.1_UNIFI_Paer_26323_genomic_all_plasmids.part_CP150884.1_acrif3_2	1	1	0.143	1.5	1	aca1	accessory	68	2.6e-35	112.9	0.958	0.971	1	66		GCA_039908075.1_UNIFI_Paer_26323_genomic_all_plasmids.part_CP150884.1_Aca_alone_1,GCA_039908075.1_UNIFI_Paer_26323_genomic_all_plasmids.part_CP150884.1_acrif5_3	Anti_CRISPR	acrif3	Antidefense
GCA_039908075.1_UNIFI_Paer_26323_genomic_all_plasmids.part_CP150884.1	GCA_039908075.1_UNIFI_Paer_26323_genomic_all_plasmids.part_CP150884.1	GCA_039908075.1_UNIFI_Paer_26323_genomic_all_plasmids.part_CP150884.1_43	aca1	43	defense-finder-models/ADF/Anti_CRISPR/acrif5	GCA_039908075.1_UNIFI_Paer_26323_genomic_all_plasmids.part_CP150884.1_acrif5_3	1	1	0.143	1.5	1	aca1	accessory	68	2.6e-35	112.9	0.958	0.971	1	66		GCA_039908075.1_UNIFI_Paer_26323_genomic_all_plasmids.part_CP150884.1_Aca_alone_1,GCA_039908075.1_UNIFI_Paer_26323_genomic_all_plasmids.part_CP150884.1_acrif3_2	Anti_CRISPR	acrif5	Antidefense
GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158571.1	GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158571.1	GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158571.1_3	klca	3	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158571.1_ardb_klca_acric11_1	1	1	1.0	0.8	1	ardb	mandatory	142	4.3e-56	183.9	0.865	0.993	1	141			Anti_RM	ardb_klca_acric11	Antidefense
GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158572.1	GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158572.1	GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158572.1_25	acb2	25	defense-finder-models/ADF/Anti_CBASS/acb2	GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158572.1_acb2_2	1	1	1.0	1.0	1	acb2	mandatory	109	5.1e-41	132.2	0.979	0.982	1	107			Anti_CBASS	acb2	Antidefense
GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158572.1	GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158572.1	GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158572.1_65	ardk	65	defense-finder-models/ADF/Anti_RM/ardk	GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158572.1_ardk_5	1	1	1.0	1.0	1	ardk	mandatory	97	8.8e-40	128.1	0.873	0.969	2	95			Anti_RM	ardk	Antidefense
GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158572.1	GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158572.1	GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158572.1_79	acrif3	79	defense-finder-models/ADF/Anti_CRISPR/acrif3	GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158572.1_acrif3_3	1	1	0.143	1.5	1	acrif3	mandatory	141	1.8e-84	274.0	0.986	0.972	1	137			Anti_CRISPR	acrif3	Antidefense
GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158572.1	GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158572.1	GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158572.1_80	acrif5	80	defense-finder-models/ADF/Anti_CRISPR/acrif5	GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158572.1_acrif5_4	1	1	0.143	1.5	1	acrif5	mandatory	80	4.7000000000000004e-57	183.0	1.0	0.988	1	79			Anti_CRISPR	acrif5	Antidefense
GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158572.1	GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158572.1	GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158572.1_81	aca1	81	defense-finder-models/ADF/Anti_CRISPR/acrif3	GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158572.1_acrif3_3	1	1	0.143	1.5	1	aca1	accessory	68	4.0999999999999997e-35	112.9	0.958	0.971	1	66		GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158572.1_Aca_alone_1,GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158572.1_acrif5_4	Anti_CRISPR	acrif3	Antidefense
GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158572.1	GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158572.1	GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158572.1_81	aca1	81	defense-finder-models/ADF/Anti_CRISPR/acrif5	GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158572.1_acrif5_4	1	1	0.143	1.5	1	aca1	accessory	68	4.0999999999999997e-35	112.9	0.958	0.971	1	66		GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158572.1_Aca_alone_1,GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158572.1_acrif3_3	Anti_CRISPR	acrif5	Antidefense
GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158573.1	GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158573.1	GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158573.1_2	acrie1	2	defense-finder-models/ADF/Anti_CRISPR/acrie1	GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158573.1_acrie1_2	1	1	0.143	1.5	1	acrie1	mandatory	101	3.4e-59	189.7	0.99	0.99	1	100			Anti_CRISPR	acrie1	Antidefense
GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158573.1	GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158573.1	GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158573.1_3	acrif3	3	defense-finder-models/ADF/Anti_CRISPR/acrif3	GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158573.1_acrif3_3	1	1	0.143	1.5	1	acrif3	mandatory	141	2.2e-82	266.4	0.986	0.993	1	140			Anti_CRISPR	acrif3	Antidefense
GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158573.1	GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158573.1	GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158573.1_4	acrif5	4	defense-finder-models/ADF/Anti_CRISPR/acrif5	GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158573.1_acrif5_4	1	1	0.143	1.5	1	acrif5	mandatory	80	1.8e-58	186.7	1.0	0.988	1	79			Anti_CRISPR	acrif5	Antidefense
GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158573.1	GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158573.1	GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158573.1_5	aca1	5	defense-finder-models/ADF/Anti_CRISPR/acrie1	GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158573.1_acrie1_2	1	1	0.143	1.5	1	aca1	accessory	68	1.6999999999999999e-35	113.3	0.958	0.971	1	66		GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158573.1_Aca_alone_1,GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158573.1_acrif3_3,GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158573.1_acrif5_4	Anti_CRISPR	acrie1	Antidefense
GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158573.1	GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158573.1	GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158573.1_5	aca1	5	defense-finder-models/ADF/Anti_CRISPR/acrif3	GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158573.1_acrif3_3	1	1	0.143	1.5	1	aca1	accessory	68	1.6999999999999999e-35	113.3	0.958	0.971	1	66		GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158573.1_Aca_alone_1,GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158573.1_acrie1_2,GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158573.1_acrif5_4	Anti_CRISPR	acrif3	Antidefense
GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158573.1	GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158573.1	GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158573.1_5	aca1	5	defense-finder-models/ADF/Anti_CRISPR/acrif5	GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158573.1_acrif5_4	1	1	0.143	1.5	1	aca1	accessory	68	1.6999999999999999e-35	113.3	0.958	0.971	1	66		GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158573.1_Aca_alone_1,GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158573.1_acrie1_2,GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158573.1_acrif3_3	Anti_CRISPR	acrif5	Antidefense
GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158573.1	GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158573.1	GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158573.1_13	ardk	13	defense-finder-models/ADF/Anti_RM/ardk	GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158573.1_ardk_5	1	1	1.0	1.0	1	ardk	mandatory	103	4.6e-40	128.2	0.909	0.951	2	99			Anti_RM	ardk	Antidefense
GCA_040560445.1_PA64_genomic_all_plasmids.part_CP159839.1	GCA_040560445.1_PA64_genomic_all_plasmids.part_CP159839.1	GCA_040560445.1_PA64_genomic_all_plasmids.part_CP159839.1_3	klca	3	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	GCA_040560445.1_PA64_genomic_all_plasmids.part_CP159839.1_ardb_klca_acric11_4	1	1	1.0	0.8	1	ardb	mandatory	142	4.2000000000000005e-57	183.9	0.865	0.993	1	141			Anti_RM	ardb_klca_acric11	Antidefense
GCA_040560445.1_PA64_genomic_all_plasmids.part_CP159839.1	GCA_040560445.1_PA64_genomic_all_plasmids.part_CP159839.1	GCA_040560445.1_PA64_genomic_all_plasmids.part_CP159839.1_24	acrif3	24	defense-finder-models/ADF/Anti_CRISPR/acrif3	GCA_040560445.1_PA64_genomic_all_plasmids.part_CP159839.1_acrif3_2	1	1	0.143	1.5	1	acrif3	mandatory	141	7.1e-85	274.0	0.986	0.972	1	137			Anti_CRISPR	acrif3	Antidefense
GCA_040560445.1_PA64_genomic_all_plasmids.part_CP159839.1	GCA_040560445.1_PA64_genomic_all_plasmids.part_CP159839.1	GCA_040560445.1_PA64_genomic_all_plasmids.part_CP159839.1_25	acrif5	25	defense-finder-models/ADF/Anti_CRISPR/acrif5	GCA_040560445.1_PA64_genomic_all_plasmids.part_CP159839.1_acrif5_3	1	1	0.143	1.5	1	acrif5	mandatory	80	1.8e-57	183.0	1.0	0.988	1	79			Anti_CRISPR	acrif5	Antidefense
GCA_040560445.1_PA64_genomic_all_plasmids.part_CP159839.1	GCA_040560445.1_PA64_genomic_all_plasmids.part_CP159839.1	GCA_040560445.1_PA64_genomic_all_plasmids.part_CP159839.1_26	aca1	26	defense-finder-models/ADF/Anti_CRISPR/acrif3	GCA_040560445.1_PA64_genomic_all_plasmids.part_CP159839.1_acrif3_2	1	1	0.143	1.5	1	aca1	accessory	68	1.6e-35	112.9	0.958	0.971	1	66		GCA_040560445.1_PA64_genomic_all_plasmids.part_CP159839.1_Aca_alone_1,GCA_040560445.1_PA64_genomic_all_plasmids.part_CP159839.1_acrif5_3	Anti_CRISPR	acrif3	Antidefense
GCA_040560445.1_PA64_genomic_all_plasmids.part_CP159839.1	GCA_040560445.1_PA64_genomic_all_plasmids.part_CP159839.1	GCA_040560445.1_PA64_genomic_all_plasmids.part_CP159839.1_26	aca1	26	defense-finder-models/ADF/Anti_CRISPR/acrif5	GCA_040560445.1_PA64_genomic_all_plasmids.part_CP159839.1_acrif5_3	1	1	0.143	1.5	1	aca1	accessory	68	1.6e-35	112.9	0.958	0.971	1	66		GCA_040560445.1_PA64_genomic_all_plasmids.part_CP159839.1_Aca_alone_1,GCA_040560445.1_PA64_genomic_all_plasmids.part_CP159839.1_acrif3_2	Anti_CRISPR	acrif5	Antidefense
GCA_040562075.1_ASM4056207v1_genomic_all_plasmids.part_CP159843.1	GCA_040562075.1_ASM4056207v1_genomic_all_plasmids.part_CP159843.1	GCA_040562075.1_ASM4056207v1_genomic_all_plasmids.part_CP159843.1_2	klca	2	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	GCA_040562075.1_ASM4056207v1_genomic_all_plasmids.part_CP159843.1_ardb_klca_acric11_4	1	1	1.0	0.8	1	ardb	mandatory	142	4.3e-57	183.9	0.865	0.993	1	141			Anti_RM	ardb_klca_acric11	Antidefense
GCA_040562075.1_ASM4056207v1_genomic_all_plasmids.part_CP159843.1	GCA_040562075.1_ASM4056207v1_genomic_all_plasmids.part_CP159843.1	GCA_040562075.1_ASM4056207v1_genomic_all_plasmids.part_CP159843.1_24	acrif3	24	defense-finder-models/ADF/Anti_CRISPR/acrif3	GCA_040562075.1_ASM4056207v1_genomic_all_plasmids.part_CP159843.1_acrif3_2	1	1	0.143	1.5	1	acrif3	mandatory	141	7.2e-85	274.0	0.986	0.972	1	137			Anti_CRISPR	acrif3	Antidefense
GCA_040562075.1_ASM4056207v1_genomic_all_plasmids.part_CP159843.1	GCA_040562075.1_ASM4056207v1_genomic_all_plasmids.part_CP159843.1	GCA_040562075.1_ASM4056207v1_genomic_all_plasmids.part_CP159843.1_25	acrif5	25	defense-finder-models/ADF/Anti_CRISPR/acrif5	GCA_040562075.1_ASM4056207v1_genomic_all_plasmids.part_CP159843.1_acrif5_3	1	1	0.143	1.5	1	acrif5	mandatory	80	1.8e-57	183.0	1.0	0.988	1	79			Anti_CRISPR	acrif5	Antidefense
GCA_040562075.1_ASM4056207v1_genomic_all_plasmids.part_CP159843.1	GCA_040562075.1_ASM4056207v1_genomic_all_plasmids.part_CP159843.1	GCA_040562075.1_ASM4056207v1_genomic_all_plasmids.part_CP159843.1_26	aca1	26	defense-finder-models/ADF/Anti_CRISPR/acrif3	GCA_040562075.1_ASM4056207v1_genomic_all_plasmids.part_CP159843.1_acrif3_2	1	1	0.143	1.5	1	aca1	accessory	68	1.6e-35	112.9	0.958	0.971	1	66		GCA_040562075.1_ASM4056207v1_genomic_all_plasmids.part_CP159843.1_Aca_alone_1,GCA_040562075.1_ASM4056207v1_genomic_all_plasmids.part_CP159843.1_acrif5_3	Anti_CRISPR	acrif3	Antidefense
GCA_040562075.1_ASM4056207v1_genomic_all_plasmids.part_CP159843.1	GCA_040562075.1_ASM4056207v1_genomic_all_plasmids.part_CP159843.1	GCA_040562075.1_ASM4056207v1_genomic_all_plasmids.part_CP159843.1_26	aca1	26	defense-finder-models/ADF/Anti_CRISPR/acrif5	GCA_040562075.1_ASM4056207v1_genomic_all_plasmids.part_CP159843.1_acrif5_3	1	1	0.143	1.5	1	aca1	accessory	68	1.6e-35	112.9	0.958	0.971	1	66		GCA_040562075.1_ASM4056207v1_genomic_all_plasmids.part_CP159843.1_Aca_alone_1,GCA_040562075.1_ASM4056207v1_genomic_all_plasmids.part_CP159843.1_acrif3_2	Anti_CRISPR	acrif5	Antidefense
GCA_041378935.1_ASM4137893v1_genomic_all_plasmids.part_CP166914.1	GCA_041378935.1_ASM4137893v1_genomic_all_plasmids.part_CP166914.1	GCA_041378935.1_ASM4137893v1_genomic_all_plasmids.part_CP166914.1_7	ardk	7	defense-finder-models/ADF/Anti_RM/ardk	GCA_041378935.1_ASM4137893v1_genomic_all_plasmids.part_CP166914.1_ardk_1	1	1	1.0	1.0	1	ardk	mandatory	97	3.9e-40	128.3	0.873	0.969	2	95			Anti_RM	ardk	Antidefense
GCA_046529415.1_ASM4652941v1_genomic_all_plasmids.part_CP125730.1	GCA_046529415.1_ASM4652941v1_genomic_all_plasmids.part_CP125730.1	GCA_046529415.1_ASM4652941v1_genomic_all_plasmids.part_CP125730.1_7	ardk	7	defense-finder-models/ADF/Anti_RM/ardk	GCA_046529415.1_ASM4652941v1_genomic_all_plasmids.part_CP125730.1_ardk_4	1	1	1.0	1.0	1	ardk	mandatory	97	3.8e-40	128.3	0.873	0.969	2	95			Anti_RM	ardk	Antidefense
GCA_046529415.1_ASM4652941v1_genomic_all_plasmids.part_CP125730.1	GCA_046529415.1_ASM4652941v1_genomic_all_plasmids.part_CP125730.1	GCA_046529415.1_ASM4652941v1_genomic_all_plasmids.part_CP125730.1_19	acrif3	19	defense-finder-models/ADF/Anti_CRISPR/acrif3	GCA_046529415.1_ASM4652941v1_genomic_all_plasmids.part_CP125730.1_acrif3_2	1	1	0.143	1.5	1	acrif3	mandatory	141	9.999999999999999e-85	273.8	0.986	0.972	1	137			Anti_CRISPR	acrif3	Antidefense
GCA_046529415.1_ASM4652941v1_genomic_all_plasmids.part_CP125730.1	GCA_046529415.1_ASM4652941v1_genomic_all_plasmids.part_CP125730.1	GCA_046529415.1_ASM4652941v1_genomic_all_plasmids.part_CP125730.1_20	acrif5	20	defense-finder-models/ADF/Anti_CRISPR/acrif5	GCA_046529415.1_ASM4652941v1_genomic_all_plasmids.part_CP125730.1_acrif5_3	1	1	0.143	1.5	1	acrif5	mandatory	80	2.3e-57	183.0	1.0	0.988	1	79			Anti_CRISPR	acrif5	Antidefense
GCA_046529415.1_ASM4652941v1_genomic_all_plasmids.part_CP125730.1	GCA_046529415.1_ASM4652941v1_genomic_all_plasmids.part_CP125730.1	GCA_046529415.1_ASM4652941v1_genomic_all_plasmids.part_CP125730.1_21	aca1	21	defense-finder-models/ADF/Anti_CRISPR/acrif3	GCA_046529415.1_ASM4652941v1_genomic_all_plasmids.part_CP125730.1_acrif3_2	1	1	0.143	1.5	1	aca1	accessory	68	2e-35	112.9	0.958	0.971	1	66		GCA_046529415.1_ASM4652941v1_genomic_all_plasmids.part_CP125730.1_Aca_alone_1,GCA_046529415.1_ASM4652941v1_genomic_all_plasmids.part_CP125730.1_acrif5_3	Anti_CRISPR	acrif3	Antidefense
GCA_046529415.1_ASM4652941v1_genomic_all_plasmids.part_CP125730.1	GCA_046529415.1_ASM4652941v1_genomic_all_plasmids.part_CP125730.1	GCA_046529415.1_ASM4652941v1_genomic_all_plasmids.part_CP125730.1_21	aca1	21	defense-finder-models/ADF/Anti_CRISPR/acrif5	GCA_046529415.1_ASM4652941v1_genomic_all_plasmids.part_CP125730.1_acrif5_3	1	1	0.143	1.5	1	aca1	accessory	68	2e-35	112.9	0.958	0.971	1	66		GCA_046529415.1_ASM4652941v1_genomic_all_plasmids.part_CP125730.1_Aca_alone_1,GCA_046529415.1_ASM4652941v1_genomic_all_plasmids.part_CP125730.1_acrif3_2	Anti_CRISPR	acrif5	Antidefense
GCA_049177105.1_ASM4917710v1_genomic_all_plasmids.part_CP185404.1	GCA_049177105.1_ASM4917710v1_genomic_all_plasmids.part_CP185404.1	GCA_049177105.1_ASM4917710v1_genomic_all_plasmids.part_CP185404.1_3	klca	3	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	GCA_049177105.1_ASM4917710v1_genomic_all_plasmids.part_CP185404.1_ardb_klca_acric11_4	1	1	1.0	0.8	1	ardb	mandatory	142	4.4e-57	183.9	0.865	0.993	1	141			Anti_RM	ardb_klca_acric11	Antidefense
GCA_049177105.1_ASM4917710v1_genomic_all_plasmids.part_CP185404.1	GCA_049177105.1_ASM4917710v1_genomic_all_plasmids.part_CP185404.1	GCA_049177105.1_ASM4917710v1_genomic_all_plasmids.part_CP185404.1_35	aca1	35	defense-finder-models/ADF/Anti_CRISPR/acrif3	GCA_049177105.1_ASM4917710v1_genomic_all_plasmids.part_CP185404.1_acrif3_2	1	1	0.143	1.5	1	aca1	accessory	68	1.6999999999999999e-35	112.9	0.958	0.971	1	66		GCA_049177105.1_ASM4917710v1_genomic_all_plasmids.part_CP185404.1_Aca_alone_1,GCA_049177105.1_ASM4917710v1_genomic_all_plasmids.part_CP185404.1_acrif5_3	Anti_CRISPR	acrif3	Antidefense
GCA_049177105.1_ASM4917710v1_genomic_all_plasmids.part_CP185404.1	GCA_049177105.1_ASM4917710v1_genomic_all_plasmids.part_CP185404.1	GCA_049177105.1_ASM4917710v1_genomic_all_plasmids.part_CP185404.1_35	aca1	35	defense-finder-models/ADF/Anti_CRISPR/acrif5	GCA_049177105.1_ASM4917710v1_genomic_all_plasmids.part_CP185404.1_acrif5_3	1	1	0.143	1.5	1	aca1	accessory	68	1.6999999999999999e-35	112.9	0.958	0.971	1	66		GCA_049177105.1_ASM4917710v1_genomic_all_plasmids.part_CP185404.1_Aca_alone_1,GCA_049177105.1_ASM4917710v1_genomic_all_plasmids.part_CP185404.1_acrif3_2	Anti_CRISPR	acrif5	Antidefense
GCA_049177105.1_ASM4917710v1_genomic_all_plasmids.part_CP185404.1	GCA_049177105.1_ASM4917710v1_genomic_all_plasmids.part_CP185404.1	GCA_049177105.1_ASM4917710v1_genomic_all_plasmids.part_CP185404.1_36	acrif5	36	defense-finder-models/ADF/Anti_CRISPR/acrif5	GCA_049177105.1_ASM4917710v1_genomic_all_plasmids.part_CP185404.1_acrif5_3	1	1	0.143	1.5	1	acrif5	mandatory	80	1.9000000000000002e-57	183.0	1.0	0.988	1	79			Anti_CRISPR	acrif5	Antidefense
GCA_049177105.1_ASM4917710v1_genomic_all_plasmids.part_CP185404.1	GCA_049177105.1_ASM4917710v1_genomic_all_plasmids.part_CP185404.1	GCA_049177105.1_ASM4917710v1_genomic_all_plasmids.part_CP185404.1_37	acrif3	37	defense-finder-models/ADF/Anti_CRISPR/acrif3	GCA_049177105.1_ASM4917710v1_genomic_all_plasmids.part_CP185404.1_acrif3_2	1	1	0.143	1.5	1	acrif3	mandatory	141	7.5e-85	274.0	0.986	0.972	1	137			Anti_CRISPR	acrif3	Antidefense
GCA_049679795.1_ASM4967979v1_genomic_all_plasmids.part_CP187275.1	GCA_049679795.1_ASM4967979v1_genomic_all_plasmids.part_CP187275.1	GCA_049679795.1_ASM4967979v1_genomic_all_plasmids.part_CP187275.1_92	vcrx093	92	defense-finder-models/ADF/Anti_CRISPR/vcrx091_093	GCA_049679795.1_ASM4967979v1_genomic_all_plasmids.part_CP187275.1_vcrx091_093_2	1	1	0.667	2.0	1	vcrx093	mandatory	348	1.4e-122	402.9	0.945	0.957	1	333			Anti_CRISPR	vcrx091_093	Antidefense
GCA_049679795.1_ASM4967979v1_genomic_all_plasmids.part_CP187275.1	GCA_049679795.1_ASM4967979v1_genomic_all_plasmids.part_CP187275.1	GCA_049679795.1_ASM4967979v1_genomic_all_plasmids.part_CP187275.1_98	vcrx091	98	defense-finder-models/ADF/Anti_CRISPR/vcrx091_093	GCA_049679795.1_ASM4967979v1_genomic_all_plasmids.part_CP187275.1_vcrx091_093_2	1	1	0.667	2.0	1	vcrx091	mandatory	178	5.7999999999999995e-84	274.6	0.68	0.955	1	170			Anti_CRISPR	vcrx091_093	Antidefense
GCA_049679795.1_ASM4967979v1_genomic_all_plasmids.part_CP187275.1	GCA_049679795.1_ASM4967979v1_genomic_all_plasmids.part_CP187275.1	GCA_049679795.1_ASM4967979v1_genomic_all_plasmids.part_CP187275.1_190	aca4	190	defense-finder-models/ADF/Anti_CRISPR/Aca_alone	GCA_049679795.1_ASM4967979v1_genomic_all_plasmids.part_CP187275.1_Aca_alone_1	1	1	0.077	1.0	1	aca4	mandatory	74	5.9e-18	58.8	0.971	0.919	4	71			Anti_CRISPR	Aca_alone	Antidefense
GCA_050157215.1_ASM5015721v1_genomic_all_plasmids.part_CP181956.1	GCA_050157215.1_ASM5015721v1_genomic_all_plasmids.part_CP181956.1	GCA_050157215.1_ASM5015721v1_genomic_all_plasmids.part_CP181956.1_8	ardk	8	defense-finder-models/ADF/Anti_RM/ardk	GCA_050157215.1_ASM5015721v1_genomic_all_plasmids.part_CP181956.1_ardk_5	1	1	1.0	1.0	1	ardk	mandatory	97	4.3e-40	128.3	0.873	0.969	2	95			Anti_RM	ardk	Antidefense
GCA_050157215.1_ASM5015721v1_genomic_all_plasmids.part_CP181956.1	GCA_050157215.1_ASM5015721v1_genomic_all_plasmids.part_CP181956.1	GCA_050157215.1_ASM5015721v1_genomic_all_plasmids.part_CP181956.1_27	acrie2	27	defense-finder-models/ADF/Anti_CRISPR/acrie2	GCA_050157215.1_ASM5015721v1_genomic_all_plasmids.part_CP181956.1_acrie2_2	1	1	0.143	1.5	1	acrie2	mandatory	85	5.8e-50	160.4	0.988	0.976	1	83			Anti_CRISPR	acrie2	Antidefense
GCA_050157215.1_ASM5015721v1_genomic_all_plasmids.part_CP181956.1	GCA_050157215.1_ASM5015721v1_genomic_all_plasmids.part_CP181956.1	GCA_050157215.1_ASM5015721v1_genomic_all_plasmids.part_CP181956.1_28	acrif3	28	defense-finder-models/ADF/Anti_CRISPR/acrif3	GCA_050157215.1_ASM5015721v1_genomic_all_plasmids.part_CP181956.1_acrif3_3	1	1	0.143	1.5	1	acrif3	mandatory	140	1.0999999999999999e-83	270.7	0.978	0.971	1	136			Anti_CRISPR	acrif3	Antidefense
GCA_050157215.1_ASM5015721v1_genomic_all_plasmids.part_CP181956.1	GCA_050157215.1_ASM5015721v1_genomic_all_plasmids.part_CP181956.1	GCA_050157215.1_ASM5015721v1_genomic_all_plasmids.part_CP181956.1_29	acrif5	29	defense-finder-models/ADF/Anti_CRISPR/acrif5	GCA_050157215.1_ASM5015721v1_genomic_all_plasmids.part_CP181956.1_acrif5_4	1	1	0.143	1.5	1	acrif5	mandatory	80	2.8e-58	186.1	1.0	0.988	1	79			Anti_CRISPR	acrif5	Antidefense
GCA_050157215.1_ASM5015721v1_genomic_all_plasmids.part_CP181956.1	GCA_050157215.1_ASM5015721v1_genomic_all_plasmids.part_CP181956.1	GCA_050157215.1_ASM5015721v1_genomic_all_plasmids.part_CP181956.1_30	aca1	30	defense-finder-models/ADF/Anti_CRISPR/acrie2	GCA_050157215.1_ASM5015721v1_genomic_all_plasmids.part_CP181956.1_acrie2_2	1	1	0.143	1.5	1	aca1	accessory	68	1.7999999999999998e-35	113.3	0.958	0.971	1	66		GCA_050157215.1_ASM5015721v1_genomic_all_plasmids.part_CP181956.1_Aca_alone_1,GCA_050157215.1_ASM5015721v1_genomic_all_plasmids.part_CP181956.1_acrif3_3,GCA_050157215.1_ASM5015721v1_genomic_all_plasmids.part_CP181956.1_acrif5_4	Anti_CRISPR	acrie2	Antidefense
